population_lsa,geocode,interlibrary_relation_code,legal_basis_code,admin_structure_code,fscs_definition_code,overdue_policy,beac_code,geo_type,locale_code,metro,county_population,num_central_lib,num_lib_branches,num_bookmobiles,visits_per_capita,visits_per_capita_binary,print_volumes_pc,ebook_volumes_pc,audio_physical_pc,audio_digital_pc,video_physical_pc,video_digital_pc,total_e_collection_pc,tot_physical_pc,other_physical_pc,mls_librarians_fte_pc,total_staff_fte_pc,other_paid_fte_pc
16192,PL2,ME,NP,SO,Y,N,01,PLACE,31,0,218586,1,0,0,3.303606719367589,1,2.2424654150197627,1.2797060276679841,0.18774703557312253,0.5741724308300395,0.261425395256917,0,0.004014328063241107,2.7070775691699605,0.015439723320158102,3.0879446640316206e-4,3.0879446640316206e-4,6.175889328063241e-4
38493,PL1,ME,CI,SO,Y,N,01,PLACE,13,0,113765,1,0,0,1.2510846127867405,0,3.645390070921986,1.4334294547060504,0.10212246382459149,0.7706596004468345,0.15532694256098512,0.7942742836359857,0.001662639960512301,3.906112799729821,0.0032733224222585926,7.793624814901411e-5,1.2989374691502352e-4,3.408411919050217e-4
2200,CD1,ME,NP,SO,Y,N,01,COUNTY SUBDIVISION,42,N,56526,1,0,0,20.551363636363636,1,17.947727272727274,402.21863636363634,1.2718181818181817,109.46363636363637,1.8731818181818183,13.550454545454546,0.02909090909090909,21.137272727272727,0.04454545454545455,4.5454545454545455e-4,0.0013772727272727272,0.0011136363636363637
2200,CD1,ME,NP,SO,Y,N,01,COUNTY SUBDIVISION,42,N,56526,1,0,0,0.8027272727272727,0,3.1818181818181817,0,0,0,0,0,0.02909090909090909,3.1931818181818183,0.011363636363636364,1.1363636363636364e-4,1.1363636363636364e-4,0
7694,CD2,ME,CI,SO,Y,N,01,COUNTY SUBDIVISION,42,0,155312,1,0,0,2.0636859890824018,0,1.7574733558617104,2.591759812841175,0.09604886924876527,1.1720821419287757,0.27293995321029374,1.2347283597608527,0.008318170002599427,2.129321549259163,0.0028593709383935534,0,2.664413828957629e-4,3.249285157265401e-5
5148,CD1,ME,NP,SO,Y,N,01,COUNTY SUBDIVISION,41,0,218586,1,0,0,3.601981351981352,1,6.949300699300699,3.8735431235431235,0.13325563325563325,1.7517482517482517,0.3593628593628594,0,0.012432012432012432,7.461344211344211,0.019425019425019424,0,6.604506604506605e-4,8.352758352758353e-5
9299,CD1,ME,NP,SO,Y,N,01,COUNTY SUBDIVISION,22,0,218586,1,0,0,3.3592859447252392,1,3.226798580492526,2.153887514786536,0.13571351758253575,0.9750510807613721,0.8319174104742445,3.478868695558662,0.0070975373696096355,4.200989353693946,0.0065598451446392085,0,4.3015377997634156e-4,2.1507688998817078e-4
10540,SU1,ME,CI,SO,Y,Y,01,SCHOOL DISTRICT (UNIFIED),23,0,155312,1,0,0,3.230834914611006,1,3.1616698292220113,1.9004743833017077,0.15294117647058825,1.094686907020873,0.2915559772296015,0.04155597722960152,0.006166982922201139,3.610436432637571,0.004269449715370019,0,2.732447817836812e-4,3.472485768500949e-4
68424,PL1,HQ,NP,MO,Y,N,01,PLACE,13,0,310230,1,3,1,4.443660119256402,1,4.572649947386882,0.3517040804396118,0.341780661756109,0.1807114462761604,0.43239214310768154,0,0.0011837951595931252,5.356863088974629,0.010040336723956506,1.8414591371448613e-4,1.8414591371448613e-4,4.932479831638021e-4
2653,CD1,ME,CI,SO,Y,N,01,COUNTY SUBDIVISION,42,1,127259,1,0,0,2.247267244628722,0,4.166980776479457,7.516396532227667,0.17489634376177912,3.3991707500942328,0.3580851865812288,0,0.024500565397663022,4.730870712401056,0.030908405578590276,0,2.638522427440633e-4,0
7002,PL1,ME,CI,SO,Y,N,01,PLACE,33,N,40977,1,0,0,10.756069694373036,1,6.716081119680092,2.9238788917452156,0.32433590402742074,1.4691516709511567,0.4333047700656955,0.08797486432447872,0.009140245644101685,7.47957726363896,0.005855469865752642,6.78377606398172e-4,6.78377606398172e-4,2.4850042844901457e-4
23218,CD1,ME,NP,SO,Y,N,01,COUNTY SUBDIVISION,22,0,310230,1,0,0,4.626410543543802,1,2.7765096046171074,0.9568007580325609,0.26195193384443105,0.43126022913256956,0.4170901886467396,0.14566284779050737,0.0027564820397967095,3.458997329658024,0.0034456025497458867,2.4549918166939447e-4,2.4549918166939447e-4,3.1441123266431214e-4
1814,CD1,ME,NP,SO,Y,N,01,COUNTY SUBDIVISION,42,N,56526,1,0,0,28.039691289966925,1,22.982910694597575,15.402976846747519,0.581587651598677,8.261852260198456,1.3092613009922822,1.0512679162072767,0.03528114663726571,24.93274531422271,0.05898566703417861,0.0011025358324145535,0.0016538037486218302,0.001708930540242558
1544,CD2,ME,NP,SO,Y,N,01,COUNTY SUBDIVISION,42,N,56526,1,0,0,0.9183937823834197,0,5.887953367875648,12.915155440414507,0.056347150259067356,5.840673575129534,0.08354922279792747,0,0.04145077720207254,6.027849740932642,0,0,1.9430051813471502e-4,3.8860103626943003e-4
9741,CD2,ME,NP,SO,Y,N,01,COUNTY SUBDIVISION,31,0,37513,1,0,0,4.600041063545837,1,3.9786469561646647,2.193101324299353,0.29196181090237144,0.992813879478493,0.6214967662457653,0.03818909762858023,0.0070834616569140745,4.912637306231393,0.02053177291859152,3.079765937788728e-4,4.106354583718304e-4,5.030284365054923e-4
20645,PL1,ME,CI,SO,Y,N,01,PLACE,22,0,310230,1,0,0,1.7671591184306128,0,1.7323322838459676,0.9658997335916687,0.08927100992976508,0.4368127875999031,0.27905061758294986,0,0.003196899975781061,2.1451683216275126,0.044514410268830226,9.687575684185032e-5,0.00014531363526277548,2.3007992249939453e-4
19128,CD1,ME,CI,SO,Y,N,01,COUNTY SUBDIVISION,41,0,310230,1,0,0,2.2103199498117942,0,1.7408511083228775,1.0778439983270598,0.17048306148055206,0.4932036804684233,0.1723128398159766,0.31320577164366376,0.0035027185278126306,2.0854767879548306,0.0018297783354245085,2.613969050606441e-4,2.613969050606441e-4,2.0911752404851526e-4
6183,CD1,ME,NP,SO,Y,N,01,COUNTY SUBDIVISION,42,1,127259,1,0,0,6.555393821769368,1,4.584344169497008,25.036390101892284,0.15477923338185348,6.698851690118065,0.4921559113698852,0,0.010512696102215753,5.252628174025554,0.021348859776807377,6.469351447517387e-4,6.469351447517387e-4,3.2346757237586933e-4
1972,CD2,NO,NP,SO,Y,N,01,COUNTY SUBDIVISION,43,N,40620,1,0,0,3.6044624746450302,1,5.598377281947261,461.79006085192697,0.14908722109533468,323.5081135902637,0.8250507099391481,14.841784989858013,0.032454361054766734,6.596855983772819,0.02434077079107505,0.00020283975659229211,0.00020283975659229211,0
1552,CD2,ME,CI,SO,N,N,01,COUNTY SUBDIVISION,41,N,40977,1,0,0,4.907216494845361,1,6.393041237113402,12.848582474226804,0.17074742268041238,5.810567010309279,0.5515463917525774,0,0.041237113402061855,7.182345360824742,0.06701030927835051,0,0,0
1649,CD1,HQ,CI,SO,N,N,01,COUNTY SUBDIVISION,42,0,155312,1,0,0,0.2540933899332929,0,5.671922377198302,0,0.06064281382656155,0,0.46270466949666467,0,0.038811400848999394,6.195269860521528,0,0,0,0
11087,MD2,ME,CI,SO,Y,N,03,MULTI-COUNTY SUBDIVISION,32,0,66262,1,0,0,3.573644809236042,1,5.999549021376387,2.2914223865788763,0.14548570397763147,2.231712816812483,0.22819518354829982,0.17137187697303147,0,6.751059799765491,0.3778298908631731,0,3.3823396770993054e-4,2.705871741679444e-4
5318,CD1,ME,CI,SO,Y,Y,03,COUNTY SUBDIVISION,41,0,875101,1,0,0,2.758179766829635,0,4.520496427228282,1.5983452425723956,0.54550582925912,0.5265137269650244,0.4084242196314404,0.006017299736743136,7.52162467092892e-4,5.4744264761188415,0,1.88040616773223e-4,1.88040616773223e-4,5.171116961263633e-4
4124,CD1,ME,CI,SO,Y,N,03,COUNTY SUBDIVISION,42,0,133366,1,0,0,1.662948593598448,0,2.3947623666343354,0.22502424830261883,0.08608147429679923,0,0,0,0,2.4949078564500486,0.014064015518913677,0,1.8186226964112513e-4,2.497575169738118e-4
24360,CD1,ME,CI,SO,Y,N,03,COUNTY SUBDIVISION,21,0,1270426,1,0,0,2.3451149425287356,0,1.9794745484400658,2.5873152709359606,0.1385057471264368,0.4704022988505747,0.4074712643678161,0.03316912972085386,3.284072249589491e-4,2.607471264367816,0.08201970443349754,2.914614121510673e-4,2.914614121510673e-4,5.316091954022988e-4
7332,MD2,ME,LD,SO,Y,N,03,MULTI-COUNTY SUBDIVISION,23,0,262215,1,0,0,2.1773049645390072,0,3.393071467539553,3.059465357337698,0.17812329514457173,0.9278505182760501,0.4368521549372613,0,6.819421713038735e-4,4.016366612111293,0.008319694489907256,0,3.0005455537370434e-4,5.864702673213311e-5
25058,CD1,ME,LD,SO,Y,N,03,COUNTY SUBDIVISION,21,0,1751169,1,0,0,3.4581770292920426,1,1.9541064729826803,1.7957937584803256,0.15998882592385666,0.6649772527735653,0.28166653364195066,0.011134168728549764,2.3944448878601644e-4,2.416832947561657,0.021071115013169446,1.6761114215021152e-4,1.6761114215021152e-4,2.2547689360683217e-4
7303,MD2,ME,LD,MO,Y,N,03,MULTI-COUNTY SUBDIVISION,33,N,30927,1,0,1,3.352594824044913,1,3.9611118718334932,3.9631658222648225,0.4122963165822265,1.0394358482815282,0.6042722168971656,0,4.107900862659181e-4,4.983568396549363,0.0058879912364781595,1.3693002875530603e-4,1.3693002875530603e-4,3.491715733260304e-4
37981,MP1,ME,CI,SO,Y,N,03,MULTI-PLACE,21,0,1270426,1,0,0,5.495853189752771,1,2.3076538269134566,0.5121508122482293,0.1577894210263026,0.28374713672625784,0.36484031489428925,0,6.31894894815829e-4,2.840920460230115,0.010636897396066455,4.6944524894025955e-4,4.6944524894025955e-4,5.90295147573787e-4
4093,CD2,ME,LD,MO,Y,Y,03,COUNTY SUBDIVISION,43,1,41099,1,1,0,1.830197898851698,0,6.108233569508918,7.53603713657464,0.34644515025653555,1.7659418519423407,0.3305643782066944,0,0,6.786709015392133,0.0014659174199853407,0,4.642071829953579e-4,2.5653554849743466e-4
103758,CO1,ME,CO,MO,Y,N,03,COUNTY,13,0,102500,1,3,1,2.033057691937007,0,2.454711925827406,0.11998110989032171,0.2047456581661173,0.03153491778947166,0.18633743904084504,0,1.2529154378457564e-4,2.8571869157077043,0.011391892673336032,7.710248848281578e-5,1.0052236935947108e-4,4.8189055301759863e-4
41170,MC2,ME,CI,MO,Y,N,03,MULTI-COUNTY,33,1,36264,1,8,0,7.20888996842361,1,4.682098615496721,0.3928102987612339,0.18185572018460044,0.16784066067524897,0.3215205246538742,0.006072382803011902,4.8579062424095214e-5,5.199465630313335,0.013990769978139422,4.129220306048093e-5,3.614282244352684e-4,2.1374787466601894e-5
3743,MD2,ME,LD,SO,Y,N,03,MULTI-COUNTY SUBDIVISION,43,N,24409,1,0,0,8.958856532193428,1,4.2327010419449635,6.811381244990649,0.36281057974886455,1.6657761154154422,0.4512423189954582,0.03660165642532728,2.671653753673524e-4,8.852257547421853,3.8055036067325676,2.671653753673524e-4,2.671653753673524e-4,4.621960993855196e-4
19114,MD2,ME,CI,SO,Y,Y,03,MULTI-COUNTY SUBDIVISION,31,0,79720,1,0,0,3.7455268389662026,1,1.9150360991943078,1.2630532593910222,0.16124306790833945,0.39714345505911897,0.11520351574761954,0.006278120749189076,2.6158836454954484e-4,2.2122527989955008,0.02077011614523386,1.0463534581981794e-4,2.0927069163963587e-4,1.464894841477451e-4
23477,MP1,ME,CI,SO,Y,N,03,MULTI-PLACE,23,0,152261,1,0,0,0.9796822421944882,0,4.120160156749159,0.027644077181922733,0.02909230310516676,0.04489500362056481,0.1692720534991694,0.02338458917238148,2.981641606678877e-4,4.337990373557099,0.019465860203603528,1.2267325467478808e-4,1.2267325467478808e-4,2.981641606678877e-4
5821,MD1,ME,LD,SO,Y,N,03,MULTI-COUNTY SUBDIVISION,31,0,108820,1,0,0,1.0118536333963237,0,2.315409723415221,1.747981446486858,0.06699879745748154,0.8380003435835767,0.1221439615186394,0,0.0010307507301151005,2.5052396495447518,6.87167153410067e-4,0,1.168184160797114e-4,1.9756055660539423e-4
3553,MD2,ME,CI,SO,Y,Y,03,MULTI-COUNTY SUBDIVISION,43,1,18441,1,0,0,5.985083028426682,1,3.976920911905432,7.097101041373487,0.13847452856740783,2.401913875598086,0.4461018857303687,0,0,4.585139318885449,0.023641992682240362,0,5.854207711792852e-4,7.880664227413454e-5
15194,CD1,ME,CI,SO,Y,N,03,COUNTY SUBDIVISION,21,0,1270426,1,0,0,5.497038304593919,1,3.8536922469395813,3.0271159668290113,0.36514413584309596,0.9594576806634197,0.5315256022113992,0,0,4.769974990127682,0.01961300513360537,2.139002237725418e-4,2.139002237725418e-4,4.278004475450836e-4
9245,MP1,ME,LD,SO,Y,Y,03,MULTI-PLACE,31,0,152261,1,0,0,1.5360735532720389,0,5.02823147647377,2.112385073012439,0.4945375878853434,0.7027582477014602,0.3039480800432666,0,0,5.8326663061114115,0.005949161709031909,0,1.0816657652785289e-4,5.505678745267712e-4
5154,MD1,ME,CI,SO,Y,Y,03,MULTI-COUNTY SUBDIVISION,42,N,14224,1,0,0,1.3622429181218472,0,2.3180054326736514,3.137757081878153,0.07295304617772604,1.3407062475746994,0.196546371750097,0,0,2.587698874660458,1.9402405898331392e-4,1.9402405898331392e-4,1.9402405898331392e-4,3.8804811796662786e-5
3168,MD1,ME,LD,SO,Y,Y,03,MULTI-COUNTY SUBDIVISION,43,1,18441,1,0,0,1.7635732323232323,0,2.064078282828283,11.763573232323232,0.08680555555555555,3.107638888888889,0.2859848484848485,0,0,2.4494949494949494,0.012626262626262626,0,4.734848484848485e-4,0
3133,MD2,ME,CI,SO,Y,Y,03,MULTI-COUNTY SUBDIVISION,43,1,18441,1,0,0,4.441429939355251,1,3.956910309607405,9.154803702521544,0.23651452282157676,2.078838174273859,1.2186402808809447,0,0,5.457069901053304,0.045004787743376955,0,3.989786147462496e-4,0
14842,MD2,ME,CI,SO,Y,Y,03,MULTI-COUNTY SUBDIVISION,32,1,41099,1,0,0,2.1577280689933973,0,2.4427974666487,2.5326775367201186,0.1076000539010915,0.629227866864304,0.28533890311278803,2.1629160490499935,2.6950545748551406e-4,2.835736423662579,0,1.3475272874275703e-4,1.3475272874275703e-4,1.5294434712302923e-4
11389,CD1,ME,CI,SO,Y,Y,03,COUNTY SUBDIVISION,21,0,1270426,1,0,0,4.606989200105365,1,5.347264904732636,4.035999648783914,0.4930195802967776,1.2784265519360787,0.6434278689964,0,1.7560804284836245e-4,6.483712354025815,0,1.5804723856352622e-4,1.5804723856352622e-4,2.774607077004127e-4
44253,CD2,ME,CI,SO,Y,Y,03,COUNTY SUBDIVISION,21,0,1270426,1,0,0,4.332045285065419,1,4.43664836282286,0.5711025241226584,0.4920344383431632,0.25528212776534925,0.5210042257022123,0,0.0014462296341490972,5.504508168937699,0.054821142069464215,4.2279619460827516e-4,4.2279619460827516e-4,7.597225046889475e-4
7353,MD2,ME,LD,MO,Y,N,03,MULTI-COUNTY SUBDIVISION,33,N,26159,1,0,1,9.762681898544812,1,4.373453012375901,6.375084999320006,0.13423092615259077,2.146062831497348,0.28872569019447847,3.3999728002175984,6.799945600435197e-4,4.804977560179519,0.008567931456548347,1.3599891200870393e-4,1.3599891200870393e-4,8.295933632530939e-4
46464,CO2,ME,LD,MO,Y,N,03,COUNTY,32,1,45215,1,5,0,2.2813145661157024,0,2.0152591253443526,16.82597279614325,0.043582128099173556,11.54661673553719,0.2611914600550964,0.5488550275482094,1.721763085399449e-4,2.3200327134986227,0,8.931646005509643e-5,2.3459022038567495e-4,4.0999483471074383e-4
15384,CD1,ME,CI,SO,Y,N,03,COUNTY SUBDIVISION,31,0,1270426,1,0,0,2.34659386375455,0,2.450923036921477,6.888390535621425,0.18506240249609984,4.123439937597504,0.4663936557462299,0.06591263650546021,3.90015600624025e-4,3.1030291211648464,6.500260010400416e-4,3.90015600624025e-4,5.492719708788351e-4,3.380135205408216e-4
12079,MD1,ME,CI,SO,Y,N,03,MULTI-COUNTY SUBDIVISION,22,0,187782,1,0,0,4.387780445401109,1,1.8855865551784088,1.7429422965477275,0.08378177001407401,0.5200761652454673,0.08229158042884345,0,1.6557662058117395e-4,2.0545574964814968,0.002897590860170544,8.278831029058697e-5,3.311532411623479e-4,6.871429754118718e-5
45844,MD2,ME,LD,SO,Y,N,03,MULTI-COUNTY SUBDIVISION,22,0,196757,1,0,0,2.456635546636419,0,1.542950004362621,1.1745266556146934,0.17345781345432335,0.565068493150685,0.16754646191431813,0.02641567053485734,2.39944158450397e-4,1.8933339150161417,0.009379635284879156,2.3972602739726027e-4,2.3972602739726027e-4,3.4508332606229824e-4
3855,MD2,ME,CI,SO,Y,N,03,MULTI-COUNTY SUBDIVISION,42,N,40368,1,0,0,1.0116731517509727,0,4.020752269779507,0,0.0933852140077821,0,0.0648508430609598,0,0,4.178988326848249,0,0,2.5940337224383917e-4,0
11187,MD2,ME,LD,SO,Y,N,03,MULTI-COUNTY SUBDIVISION,21,0,152261,1,0,0,4.9089121301510685,1,3.6133905425940824,2.0360239563779388,0.23822293733798158,0.7854652721909359,0.3609546795387503,0,2.681684097613301e-4,4.2322338428533115,0.01966568338249754,0,2.458210422812193e-4,3.307410387056405e-4
9411,MD2,ME,LD,SO,Y,N,03,MULTI-COUNTY SUBDIVISION,32,N,52826,1,0,0,3.101264477738816,1,3.279141430241207,2.274891084900648,0.12655403251514186,0.720539793858251,0.30368717458293487,0,0,3.7109765168419933,0.0015938795027095952,1.0094570183827435e-4,1.0094570183827435e-4,8.553819997874828e-4
2639,CD1,ME,CI,SO,Y,Y,03,COUNTY SUBDIVISION,42,1,60878,1,0,0,0.3793103448275862,0,6.483137552103069,0,0.11367942402425162,0,0,0,0,6.596816976127321,0,0,2.652519893899204e-4,0
36060,CO2,ME,CO,MO,Y,N,03,COUNTY,33,1,34122,1,4,0,2.712867443150305,0,2.049584026622296,1.0093178036605657,0.059844703272323906,0.24514697726012202,0.16982806433721576,0.01674986134220743,5.5463117027176924e-5,2.2874930671103715,0.008236272878535773,8.319467554076539e-5,9.706045479755962e-5,3.119800332778702e-4
8287,SU2,ME,SD,SO,Y,Y,03,SCHOOL DISTRICT (UNIFIED),33,1,37599,1,0,0,2.757572100880898,0,5.523953179679015,1.3816821527693979,0.18341981416676723,0.8338361288765537,0.18341981416676723,0,6.033546518643658e-4,5.89079280801255,0,0,2.5340895378303367e-4,2.4254857004947505e-4
4182,MD2,ME,CI,SO,Y,Y,03,MULTI-COUNTY SUBDIVISION,43,1,45587,1,0,0,0.9564801530368244,0,3.734337637494022,2.5526064084170255,0.19249163079866094,1.0640841702534671,0.44237207077953133,0.3586800573888092,7.173601147776184e-4,4.369201339072214,0,0,1.6738402678144427e-4,1.3151602104256337e-4
582,CD1,ME,CI,SO,Y,Y,03,COUNTY SUBDIVISION,43,N,5906,1,0,0,2.0017182130584192,0,22.487972508591064,27.57044673539519,0.15807560137457044,11.374570446735396,1.2560137457044673,0,0,23.9020618556701,0,0,8.59106529209622e-4,1.3745704467353953e-4
13145,MD2,ME,CI,MO,Y,Y,03,MULTI-COUNTY SUBDIVISION,43,0,68154,1,1,0,2.1300874857360212,0,3.567135793077216,4.432483834157474,0.08391023202738684,1.107873716241917,0.1591479650057056,0,3.04298212248003e-4,3.8375808292126283,0.027386839102320273,0,2.5332826169646255e-4,6.846709775580068e-5
37840,MD1,ME,LD,MO,Y,N,03,MULTI-COUNTY SUBDIVISION,42,0,51642,1,4,0,1.3372885835095139,0,1.7588794926004228,0.598784355179704,0.11876321353065539,0.453276955602537,0.23580866807610992,0.05200845665961945,1.321353065539112e-4,2.116094080338266,0.002642706131078224,2.642706131078224e-5,2.3784355179704017e-4,1.4402748414376321e-4
10123,MD1,ME,CI,SO,Y,Y,03,MULTI-COUNTY SUBDIVISION,31,0,661354,1,0,0,4.289933814086734,1,2.643386347920577,2.624518423392275,0.08525140768546874,1.0842635582337252,0.12595080509730316,0,0,2.8545885607033488,0,0,9.878494517435543e-5,2.647436530672726e-4
8552,CD1,ME,CI,SO,Y,Y,03,COUNTY SUBDIVISION,21,0,875101,1,0,0,3.0279466791393825,1,3.745205799812909,2.1177502338634238,0.22521047708138447,0.6679139382600561,0.3787418147801684,0,9.354536950420954e-4,4.371024321796071,0.02186623012160898,1.1693171188026193e-4,1.1693171188026193e-4,3.391019644527596e-4
3999,SU1,ME,LD,SO,Y,N,03,SCHOOL DISTRICT (UNIFIED),43,N,24409,1,0,0,2.434608652163041,0,4.526131532883221,5.6004001000250065,0.3213303325831458,2.2105526381595397,0.3943485871467867,0,0,5.304826206551638,0.06301575393848462,0,5.001250312578145e-4,3.7509377344336085e-4
15489,MD2,ME,LD,SO,Y,N,03,MULTI-COUNTY SUBDIVISION,31,1,121939,1,0,0,3.6346439408612565,1,2.723222932403641,1.135773774937052,0.15133320420943897,0.2672864613596746,0.34405061656659564,0.01936858415649816,7.101814190715992e-4,3.2234488992188006,0.00484214603912454,1.291238943766544e-4,1.936858415649816e-4,4.0544902834269484e-4
9767,SU2,ME,LD,SO,Y,N,03,SCHOOL DISTRICT (UNIFIED),33,N,26159,1,0,0,9.04648305518583,1,4.4644210095218595,89.76246544486537,0.26128801064810075,22.427050271321797,0.45807310330705436,6.016074536705232,4.095423364390294e-4,5.191358656701136,0.007576533224122044,5.068086413432989e-4,6.992935394696427e-4,5.508344425104945e-4
24246,MD1,ME,LD,SO,Y,N,03,MULTI-COUNTY SUBDIVISION,31,0,108820,1,0,0,2.6191949187494843,0,1.8515631444361957,0.27868514394126864,0.09011795760125381,0.23207951827105502,0.16448073909098407,0.012208199290604635,0,2.11412191701724,0.0079600758888064,1.1342077043636063e-4,2.5365008661222473e-4,1.5260249113255796e-4
1910,CD1,ME,CI,SO,Y,N,03,COUNTY SUBDIVISION,43,N,12734,1,0,0,0.9429319371727749,0,13.189005235602094,0,0.23089005235602095,0,0.37539267015706806,0,5.235602094240838e-4,13.799476439790576,0.004188481675392671,0,3.56020942408377e-4,0
4748,CD1,ME,CI,SO,Y,Y,03,COUNTY SUBDIVISION,42,0,187782,1,0,0,1.812552653748947,0,4.6981887110362255,0,0.2744313395113732,0,0.2508424599831508,0,0,5.228096040438079,0.004633529907329402,0,2.1061499578770007e-4,4.949452401010953e-4
4567,MD2,ME,LD,SO,Y,N,03,MULTI-COUNTY SUBDIVISION,42,0,84039,1,0,0,3.6242610028465077,1,5.697832275016422,6.844098970878038,0.11364134004817167,0.7168819794175607,0.4204072695423692,0,0,6.234508430041603,0.0026275454346398074,0,1.8611780162031968e-4,6.634552222465513e-4
12441,MD1,ME,LD,SO,Y,Y,03,MULTI-COUNTY SUBDIVISION,31,0,152261,1,0,0,5.8508158508158505,1,3.558154489188972,1.735230286954425,0.10690458966321036,0.5062294027811269,0.2982075395868499,0,2.4113817217265494e-4,3.988103850172816,0.02483723173378346,1.607587814484366e-4,1.607587814484366e-4,2.6123301985370953e-4
3790,MD2,ME,CI,SO,Y,Y,03,MULTI-COUNTY SUBDIVISION,42,1,60878,1,0,0,3.3641160949868074,1,6.990501319261214,186.28496042216358,0.2978891820580475,47.46174142480211,0.3345646437994723,6.675461741424802,7.915567282321899e-4,7.62664907651715,0.0036939313984168864,0,2.1108179419525067e-4,1.7941952506596306e-4
2194,MD2,ME,CI,SO,Y,N,03,MULTI-COUNTY SUBDIVISION,42,N,52826,1,0,0,4.464448495897903,1,7.927529626253419,12.825432999088424,0.12807657247037374,2.9234275296262533,1.081130355515041,0,0,9.157702825888787,0.020966271649954422,0,5.925250683682772e-4,4.2388331814038286e-4
15231,CD1,ME,CI,SO,Y,N,03,COUNTY SUBDIVISION,22,0,262215,1,0,0,3.3734488871380734,1,3.391307202416125,51.94294530890946,0.2834350994681899,35.25389009257435,0.19197688923905193,1.6814391701135842,2.6262228350075505e-4,3.902238854966844,0.03551966384347712,3.6110563981353816e-4,3.6110563981353816e-4,2.9545006893834944e-4
4779,MD2,ME,CI,SO,Y,N,03,MULTI-COUNTY SUBDIVISION,31,1,60878,1,0,0,1.5199832600962544,0,4.347771500313873,5.21217827997489,0.11885331659342958,1.770454069889098,0.34818999790751204,0,8.369951872776732e-4,4.814814814814815,0,0,1.6530654948734047e-4,5.607867754760411e-4
12679,MD1,ME,LD,SO,Y,Y,03,MULTI-COUNTY SUBDIVISION,31,0,303372,1,0,0,3.5508320845492545,1,2.9353261298209636,0.8429686883823645,0.1406262323527092,0.7489549649025948,0.22580645161290322,0.01451218550358861,3.943528669453427e-4,3.320845492546731,0.019086678760154588,7.887057338906853e-5,2.9418723874122564e-4,5.9152930041801404e-5
12988,CO1,ME,CO,MO,Y,N,03,COUNTY,33,N,13538,1,1,0,3.3671080997844163,1,3.5282568524792115,1.0566676932553125,0.26201108715737603,0.38805050816137976,0.6907914998460117,0,7.69941484447182e-5,4.484447182014167,0.0033877425315676007,1.539882968894364e-6,1.539882968894364e-6,5.913150600554358e-4
29699,MD2,ME,LD,SO,Y,N,03,MULTI-COUNTY SUBDIVISION,41,0,196757,1,0,0,3.0866022424997475,1,1.8782787299235664,25.371763359035658,0.13734469174046265,18.388060204047274,0.2119599986531533,1.8624196100878818,3.3671167379373045e-4,2.2351594329775413,0.007576012660358934,3.4613960065995485e-4,3.4613960065995485e-4,3.451294656385737e-4
4149,MD1,ME,LD,MO,Y,N,03,MULTI-COUNTY SUBDIVISION,42,N,26159,1,1,0,1.7823571945046999,0,3.289708363461075,116.89563750301278,0.17474090142202942,93.99855386840203,0.35333815377199324,4.3383947939262475,0,3.8187515063870814,9.640877319836105e-4,2.4102193299590263e-4,2.4102193299590263e-4,3.4466136418414076e-4
109976,CD1,ME,CI,MO,Y,N,03,COUNTY SUBDIVISION,12,0,1751169,1,2,0,1.8715810722339419,0,1.3688350185495017,8.898132319778862,0.13446570160762347,2.525378264348585,0.34149268931403215,0.9187731868771368,1.727649669018695e-4,1.8450480104750127,2.5460100385538663e-4,1.3957590747072087e-4,1.3957590747072087e-4,3.5735069469702477e-4
3979,MD2,ME,CI,SO,Y,N,03,MULTI-COUNTY SUBDIVISION,42,N,40368,1,0,0,0.9100276451369691,0,3.2299572756974113,5.356119628047248,0.08419200804222167,1.6272932897712993,0.225182206584569,0,5.026388539834129e-4,3.566473988439306,0.0271424981151043,0,3.267152550892184e-4,1.5833123900477506e-4
9905,MD1,ME,LD,SO,Y,Y,03,MULTI-COUNTY SUBDIVISION,42,N,63808,1,0,0,2.0191822311963654,0,2.939424533064109,4.103685007571934,0.16193841494194852,1.324987380111055,0.24492680464411914,0.006562342251388188,3.0287733467945484e-4,3.347804139323574,0.001514386673397274,0,2.0696617869762744e-4,1.6153457849570925e-4
639111,CD1,ME,CI,MO,Y,N,03,COUNTY SUBDIVISION,11,0,1751169,1,21,0,0.40589819295865665,0,3.599099373974161,0.02964117344248495,0.06763613832338983,0.07598367106809302,0.2304607493846922,0.0521756001696106,1.251738743348182e-4,3.8984480004255913,0.0012517387433481821,9.388040575111366e-5,9.388040575111366e-5,2.481572058687771e-4
21616,SU1,ME,LD,SO,Y,Y,03,SCHOOL DISTRICT (UNIFIED),21,0,365536,1,0,0,5.776600666173205,1,4.193236491487787,2.633512213175426,0.6261565507031829,1.3712065136935603,0.5058752775721688,1.6021465581051073,6.476683937823834e-4,5.327488897113249,0.0022205773501110288,4.2699851961509996e-4,4.2699851961509996e-4,3.816617320503331e-4
25947,CO1,ME,CO,MO,Y,N,03,COUNTY,33,1,25982,1,2,0,2.8959031872663505,0,3.579758738967896,0.4412841561644891,0.2162485065710872,0.2488919720969669,0.6223840906463175,0,1.9270050487532278e-4,4.422823447797433,0.004432111612132424,7.476779589162524e-5,1.4683778471499595e-4,3.757659845068794e-4
